Subject Name,Subject Code,URL,Level,Credit Points,Offering Info
Musician's Health,MUSI90244,https://handbook.unimelb.edu.au/2024/subjects/musi90244,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Biochemistry & Pharmacology Research 2,BCMB40012,https://handbook.unimelb.edu.au/2024/subjects/bcmb40012,Honours,25 credit points,"Offered Semester 1, 2024"
Physics Research Project Pt 4,PHYC90050,https://handbook.unimelb.edu.au/2024/subjects/phyc90050,Graduate coursework,37.5 credit points,"Offered Semester 1 (Early-Start), 2024"
Seminar in Archaeological Science,ERTH90063,https://handbook.unimelb.edu.au/2024/subjects/erth90063,Graduate coursework,12.5 credit points,Not offered in 2024
Music Theatre Combination Skills 1,MUST20012,https://handbook.unimelb.edu.au/2024/subjects/must20012,Undergraduate Level 2,12.5 credit points,"Offered Semester 1 (Early-Start), 2024"
Project Finance,FNCE90048,https://handbook.unimelb.edu.au/2024/subjects/fnce90048,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Arabic Studies Thesis Part 1,ARBC40007,https://handbook.unimelb.edu.au/2024/subjects/arbc40007,Honours,25 credit points,"Offered Semester 1, Semester 2, 2024"
Advanced Clinical Practice 2,DENT90037,https://handbook.unimelb.edu.au/2024/subjects/dent90037,Graduate coursework,37.5 credit points,"Offered Year Long (Extended), 2024"
Mathematics for Economists,ECON40017,https://handbook.unimelb.edu.au/2024/subjects/econ40017,Honours,12.5 credit points,"Offered Semester 1, 2024"
Advanced Studies in Biomedicine,MEDI40002,https://handbook.unimelb.edu.au/2024/subjects/medi40002,Honours,12.5 credit points,"Offered Semester 1, 2024"
Foundations of Regression,MAST90102,https://handbook.unimelb.edu.au/2024/subjects/mast90102,Graduate coursework,12.5 credit points,"Offered July, 2024"
Arts for Health and Wellbeing,CREA90002,https://handbook.unimelb.edu.au/2024/subjects/crea90002,Graduate coursework,12.5 credit points,"Offered Semester 1 (Early-Start), 2024"
Clients with Complex Health States,NURS90053,https://handbook.unimelb.edu.au/2024/subjects/nurs90053,Graduate coursework,25 credit points,"Offered Semester 1 (Early-Start), 2024"
Honours Indonesian A,INDO40001,https://handbook.unimelb.edu.au/2024/subjects/indo40001,Honours,12.5 credit points,"Offered Semester 1, 2024"
Writing and Rewriting,FLTV70044,https://handbook.unimelb.edu.au/2024/subjects/fltv70044,Graduate coursework Level 7,37.5 credit points,"Offered Semester 1, 2024"
Physiotherapy Professional Portfolio,PHTY90040,https://handbook.unimelb.edu.au/2024/subjects/phty90040,Graduate coursework,25 credit points,"Offered Semester 1, Semester 2, 2024"
Development Economics,ECON40012,https://handbook.unimelb.edu.au/2024/subjects/econ40012,Honours,12.5 credit points,Not offered in 2024
ICT in Building,ABPL90331,https://handbook.unimelb.edu.au/2024/subjects/abpl90331,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Music Theatre Industry Skills,MUST30016,https://handbook.unimelb.edu.au/2024/subjects/must30016,Undergraduate Level 3,12.5 credit points,"Offered Semester 2 (Early-Start), 2024"
Indonesian Thesis Part 2,INDO40009,https://handbook.unimelb.edu.au/2024/subjects/indo40009,Honours,25 credit points,"Offered Semester 1, Semester 2, 2024"
MD Discovery 4: Research Scholar,MEDS90044,https://handbook.unimelb.edu.au/2024/subjects/meds90044,Graduate coursework,50 credit points,Not offered in 2024
Earth Sciences Research Project Pt5 Cnt.,ERTH90064,https://handbook.unimelb.edu.au/2024/subjects/erth90064,Graduate coursework,12.5 credit points,Not offered in 2024
Industry Project,AGRI30005,https://handbook.unimelb.edu.au/2024/subjects/agri30005,Undergraduate Level 3,25 credit points,Not offered in 2024
Advanced Thermodynamics,MCEN90019,https://handbook.unimelb.edu.au/2024/subjects/mcen90019,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Earth Sciences Research Project Pt 5,ERTH90059,https://handbook.unimelb.edu.au/2024/subjects/erth90059,Graduate coursework,50 credit points,"Offered Semester 1 (Early-Start), Semester 2 (Early-Start), 2024"
Arts Management Thesis Part 2,AMGT90028,https://handbook.unimelb.edu.au/2024/subjects/amgt90028,Graduate coursework,18.75 credit points,"Offered Semester 1, Semester 2, 2024"
Long Research Project B,FRST90077,https://handbook.unimelb.edu.au/2024/subjects/frst90077,Graduate coursework,25 credit points,"Offered Semester 1, Semester 2, 2024"
Design Projects 3 Part 1,DPSS90004,https://handbook.unimelb.edu.au/2024/subjects/dpss90004,Graduate coursework,25 credit points,"Offered Semester 1 (Extended), 2024"
Chinese Thesis Part 2,CHIN40007,https://handbook.unimelb.edu.au/2024/subjects/chin40007,Honours,25 credit points,"Offered Semester 1, Semester 2, 2024"
Research Project in Comp Biology Pt2,SCIE90024,https://handbook.unimelb.edu.au/2024/subjects/scie90024,Graduate coursework,37.5 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Applied Data Science,MAST30034,https://handbook.unimelb.edu.au/2024/subjects/mast30034,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
Music Theatre Major Project,MUST40001,https://handbook.unimelb.edu.au/2024/subjects/must40001,Honours,75 credit points,"Offered Year Long, 2024"
Interdisciplinary Industry Project 2,ARTS90027,https://handbook.unimelb.edu.au/2024/subjects/arts90027,Graduate coursework,25 credit points,"Offered Semester 2, 2024"
Studio Materials and Methods B,FINA60010,https://handbook.unimelb.edu.au/2024/subjects/fina60010,Graduate coursework Level 6,6.25 credit points,"Offered Semester 2, 2024"
"Director, Actor and Text",DRAM90021,https://handbook.unimelb.edu.au/2024/subjects/dram90021,Graduate coursework,25 credit points,"Offered Semester 2, 2024"
Earth Sciences Research Project Pt1,ERTH90038,https://handbook.unimelb.edu.au/2024/subjects/erth90038,Graduate coursework,50 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Techniques in Microbiology,MIIM30016,https://handbook.unimelb.edu.au/2024/subjects/miim30016,Undergraduate Level 3,12.5 credit points,"Offered Semester 1, 2024"
Supervised Reading (Asia Institute),MULT90002,https://handbook.unimelb.edu.au/2024/subjects/mult90002,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Digital Asia,ASIA20008,https://handbook.unimelb.edu.au/2024/subjects/asia20008,Undergraduate Level 2,12.5 credit points,"Offered Semester 2, 2024"
"Identity, Ideology & Nationalism in Asia",ASIA30002,https://handbook.unimelb.edu.au/2024/subjects/asia30002,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
Screenwriting Practices 3A,FLTV30029,https://handbook.unimelb.edu.au/2024/subjects/fltv30029,Undergraduate Level 3,25 credit points,"Offered Semester 1, 2024"
The Book: Late Antiquity to Renaissance,AHIS40019,https://handbook.unimelb.edu.au/2024/subjects/ahis40019,Honours,12.5 credit points,"Offered Semester 2, 2024"
Chemistry Research Project Pt 2,CHEM90027,https://handbook.unimelb.edu.au/2024/subjects/chem90027,Graduate coursework,12.5 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
International Relations Thesis Part 1,ASIA90012,https://handbook.unimelb.edu.au/2024/subjects/asia90012,Graduate coursework,18.75 credit points,"Offered Semester 1, Semester 2, 2024"
Radiation Protection,ENGR90047,https://handbook.unimelb.edu.au/2024/subjects/engr90047,Graduate coursework,12.5 credit points,Not offered in 2024
Graduate Seminar in BioSciences,BIOL90040,https://handbook.unimelb.edu.au/2024/subjects/biol90040,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Chemistry Honours Research Project Pt1,CHEM40016,https://handbook.unimelb.edu.au/2024/subjects/chem40016,Honours,12.5 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Advanced Microeconomics,ECON40001,https://handbook.unimelb.edu.au/2024/subjects/econ40001,Honours,12.5 credit points,"Offered Semester 1, 2024"
Oral Health Research Project 4A,ORAL40001,https://handbook.unimelb.edu.au/2024/subjects/oral40001,Honours,25 credit points,"Offered Semester 1, Semester 2, 2024"
Otolaryngology Advanced Coursework,OTOL40002,https://handbook.unimelb.edu.au/2024/subjects/otol40002,Honours,12.5 credit points,"Offered Semester 1, 2024"
Biochemistry in Agricultural Systems,AGRI20043,https://handbook.unimelb.edu.au/2024/subjects/agri20043,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, 2024"
Sustainable and Life Cycle Engineering,MCEN90060,https://handbook.unimelb.edu.au/2024/subjects/mcen90060,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Bayesian Statistical Methods,POPH90139,https://handbook.unimelb.edu.au/2024/subjects/poph90139,Graduate coursework,12.5 credit points,Not offered in 2024
Accounting Research Report 1,ACCT90003,https://handbook.unimelb.edu.au/2024/subjects/acct90003,Graduate coursework,12.5 credit points,"Offered Year Long, 2024"
Social Research and Reflexive Writing,ARTS90002,https://handbook.unimelb.edu.au/2024/subjects/arts90002,Graduate coursework,6.25 credit points,Not offered in 2024
Oral Health Sci Research Proj Part 2,DENT40011,https://handbook.unimelb.edu.au/2024/subjects/dent40011,Honours,50 credit points,"Offered Semester 1, Semester 2, 2024"
Ecosystem & Forest Science Research Pt1,ENST40005,https://handbook.unimelb.edu.au/2024/subjects/enst40005,Honours,50 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Mathematics for Economists,ECON90053,https://handbook.unimelb.edu.au/2024/subjects/econ90053,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Earth Sciences Research Project Pt1,ERTH90037,https://handbook.unimelb.edu.au/2024/subjects/erth90037,Graduate coursework,37.5 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Business in Asia,IBUS90005,https://handbook.unimelb.edu.au/2024/subjects/ibus90005,Graduate coursework,12.5 credit points,"Offered March, 2024"
Geography Honours Research Project Pt1,GEOG40009,https://handbook.unimelb.edu.au/2024/subjects/geog40009,Honours,25 credit points,"Offered Semester 1 (Extended), 2024"
Research Project (MMS),BIOM90017,https://handbook.unimelb.edu.au/2024/subjects/biom90017,Graduate coursework,25 credit points,"Offered Semester 1, Semester 2, 2024"
Freight Systems,CVEN90061,https://handbook.unimelb.edu.au/2024/subjects/cven90061,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Behavioural Accounting Research,ACCT40007,https://handbook.unimelb.edu.au/2024/subjects/acct40007,Honours,12.5 credit points,"Offered Winter Term, 2024"
Musculoskeletal Ultrasound - Practical,MEDI90135,https://handbook.unimelb.edu.au/2024/subjects/medi90135,Graduate coursework,6.25 credit points,Not offered in 2024
Clinical and Translational Physiology,PHYS30011,https://handbook.unimelb.edu.au/2024/subjects/phys30011,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
Actuarial Studies Projects - Part 2,ACTL90024,https://handbook.unimelb.edu.au/2024/subjects/actl90024,Graduate coursework,12.5 credit points,"Offered Semester 2 (Early-Start), 2024"
Current Topics in Social Psychology,PSYC40002,https://handbook.unimelb.edu.au/2024/subjects/psyc40002,Honours,12.5 credit points,"Offered July, 2024"
Thesis (Masters/coursework) Part 1,PSYC90095,https://handbook.unimelb.edu.au/2024/subjects/psyc90095,Graduate coursework,18.75 credit points,"Offered Semester 1, 2024"
Veterinary Public Health,VETS90136,https://handbook.unimelb.edu.au/2024/subjects/vets90136,Graduate coursework,6.25 credit points,"Offered Semester 2, 2024"
Principles of Heritage and Conservation,ABPL90282,https://handbook.unimelb.edu.au/2024/subjects/abpl90282,Graduate coursework,12.5 credit points,"Offered February, 2024"
Independent Studies in Audiology,AUDI90004,https://handbook.unimelb.edu.au/2024/subjects/audi90004,Graduate coursework,25 credit points,"Offered Year Long, 2024"
Earth Sciences Research Project Pt4 Cnt.,ERTH90053,https://handbook.unimelb.edu.au/2024/subjects/erth90053,Graduate coursework,25 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Smart Transportation,CVEN30011,https://handbook.unimelb.edu.au/2024/subjects/cven30011,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
Music Therapy Practice 2,MUSI90039,https://handbook.unimelb.edu.au/2024/subjects/musi90039,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Special Study in Journalism,JOUR90007,https://handbook.unimelb.edu.au/2024/subjects/jour90007,Graduate coursework,12.5 credit points,Not offered in 2024
Visual Culture Industries,SCRN90004,https://handbook.unimelb.edu.au/2024/subjects/scrn90004,Graduate coursework,12.5 credit points,Not offered in 2024
Dental Research Project 2,DENT90074,https://handbook.unimelb.edu.au/2024/subjects/dent90074,Graduate coursework,12.5 credit points,"Offered Year Long, 2024"
Screenwriting Practices 3A,FLTV30029,https://handbook.unimelb.edu.au/2024/subjects/fltv30029,Undergraduate Level 3,25 credit points,"Offered Semester 1, 2024"
Script Development Hothouse,FLTV70046,https://handbook.unimelb.edu.au/2024/subjects/fltv70046,Graduate coursework Level 7,12.5 credit points,"Offered Semester 2, 2024"
International Relations Thesis Part 2,POLS90055,https://handbook.unimelb.edu.au/2024/subjects/pols90055,Graduate coursework,18.75 credit points,"Offered Semester 1, Semester 2, 2024"
Pharmaceutical & Biochemical Production,CHEN90039,https://handbook.unimelb.edu.au/2024/subjects/chen90039,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Research Project,DENT90033,https://handbook.unimelb.edu.au/2024/subjects/dent90033,Graduate coursework,12.5 credit points,"Offered Year Long, 2024"
Managing IT Outsourcing,ISYS90055,https://handbook.unimelb.edu.au/2024/subjects/isys90055,Graduate coursework,12.5 credit points,Not offered in 2024
Principles of Clinical Practice 3 (Oslo),MEDS90028,https://handbook.unimelb.edu.au/2024/subjects/meds90028,Graduate coursework,50 credit points,Not offered in 2024
PhD Research,ASIA80001,https://handbook.unimelb.edu.au/2024/subjects/asia80001,Doctorate time-based research,0 credit points,"Offered Time-based Research, 2024"
Acc.Information and Security Valuation,ACCT90008,https://handbook.unimelb.edu.au/2024/subjects/acct90008,Graduate coursework,12.5 credit points,Not offered in 2024
Music Theatre Global Views,MUST30019,https://handbook.unimelb.edu.au/2024/subjects/must30019,Undergraduate Level 3,12.5 credit points,Not offered in 2024
Labour in Construction,ABPL90332,https://handbook.unimelb.edu.au/2024/subjects/abpl90332,Graduate coursework,12.5 credit points,Not offered in 2024
PhD Research,GEOM80002,https://handbook.unimelb.edu.au/2024/subjects/geom80002,Doctorate time-based research,0 credit points,"Offered Time-based Research, 2024"
MPhil Research,MEDI70021,https://handbook.unimelb.edu.au/2024/subjects/medi70021,,,"Offered Time-based Research, 2024"
Physics Research Project Pt 5,PHYC90054,https://handbook.unimelb.edu.au/2024/subjects/phyc90054,Graduate coursework,37.5 credit points,Not offered in 2024
Shorter Thesis - Applied Linguistics,LING70002,https://handbook.unimelb.edu.au/2024/subjects/ling70002,Masters time-based research,0 credit points,"Offered Time-based Research, 2024"
Economic and Business Law in Asia,LAWS90037,https://handbook.unimelb.edu.au/2024/subjects/laws90037,Graduate coursework,12.5 credit points,Not offered in 2024
Physiotherapy Theory and Practice 2,PHTY90092,https://handbook.unimelb.edu.au/2024/subjects/phty90092,Graduate coursework,12.5 credit points,Not offered in 2024
Doing Business in Asia,BUSA90476,https://handbook.unimelb.edu.au/2024/subjects/busa90476,Graduate coursework,6.25 credit points,Not offered in 2024
Insurance Risk Models II,ACTL90014,https://handbook.unimelb.edu.au/2024/subjects/actl90014,Graduate coursework,12.5 credit points,Not offered in 2024
Industrial Organisation,ECON40007,https://handbook.unimelb.edu.au/2024/subjects/econ40007,Honours,12.5 credit points,Not offered in 2024
